"Vaccine_type","half_life","Degree_resistance","Access","eir","seasonality","Age","Blood_coverage","IR"
"PEV",1,"0.75",0.3,50,"sesonality1","18","0",5.5249291084817
"PEV",1,"0.75",0.3,50,"sesonality2","18","0",9.76492851135422
"PEV",1,"0.75",0.3,50,"sesonality1","0.75","1",26.0602036955992
"PEV",1,"0.75",0.3,50,"sesonality2","0.75","1",35.6556754292656
"PEV",1,"0.75",0.3,50,"sesonality1","18","1",6.66834033566911
"PEV",1,"0.75",0.3,50,"sesonality2","18","1",11.3374332293627
"PEV",1.5,"0.75",0.3,50,"sesonality1","0.75","0",21.9106551513048
"PEV",1.5,"0.75",0.3,50,"sesonality2","0.75","0",29.4523773483361
"PEV",1.5,"0.75",0.3,50,"sesonality1","18","0",5.75916809558085
"PEV",1.5,"0.75",0.3,50,"sesonality2","18","0",9.95374264087437
"PEV",1.5,"0.75",0.3,50,"sesonality1","0.75","1",26.7114955232961
"PEV",1.5,"0.75",0.3,50,"sesonality2","0.75","1",35.6311941785275
"PEV",1.5,"0.75",0.3,50,"sesonality1","18","1",6.85478213998276
"PEV",1.5,"0.75",0.3,50,"sesonality2","18","1",11.4073082540926
"PEV",1.5,"0.75",0.3,50,"sesonality1","0.75","0",24.9376779313501
"PEV",1.5,"0.75",0.3,50,"sesonality2","0.75","0",33.3411821098356
"PEV",1.5,"0.75",0.3,50,"sesonality1","18","0",6.45122036660795
"PEV",1.5,"0.75",0.3,50,"sesonality2","18","0",11.1560134566862
"PEV",1.5,"0.75",0.3,50,"sesonality1","0.75","1",29.9275270938883
"PEV",1.5,"0.75",0.3,50,"sesonality2","0.75","1",39.9808370899389
"PEV",1.5,"0.75",0.3,50,"sesonality1","18","1",7.62454681719805
"PEV",1.5,"0.75",0.3,50,"sesonality2","18","1",12.750087343781
"PEV",1,"1",0.3,50,"sesonality1","0.75","0",14.2218141322066
"PEV",1,"1",0.3,50,"sesonality2","0.75","0",19.4838009871601
"PEV",1,"1",0.3,50,"sesonality1","18","0",3.87112712148738
"PEV",1,"1",0.3,50,"sesonality2","18","0",6.7315616853081
"PEV",1,"1",0.3,50,"sesonality1","0.75","1",19.1333664666308
"PEV",1,"1",0.3,50,"sesonality2","0.75","1",25.9408397913185
"PEV",1,"1",0.3,50,"sesonality1","18","1",4.98150349624541
"PEV",1,"1",0.3,50,"sesonality2","18","1",8.31554887673786
"PEV",1,"1",0.3,50,"sesonality1","0.75","0",16.2278372717351
"PEV",1,"1",0.3,50,"sesonality2","0.75","0",22.2827640717754
"PEV",1,"1",0.3,50,"sesonality1","18","0",4.39952656787513
"PEV",1,"1",0.3,50,"sesonality2","18","0",7.70880375411518
"PEV",1,"1",0.3,50,"sesonality1","0.75","1",21.2912342647744
"PEV",1,"1",0.3,50,"sesonality2","0.75","1",28.614361208192
"PEV",1,"1",0.3,50,"sesonality1","18","1",5.43228655182355
"PEV",1,"1",0.3,50,"sesonality2","18","1",9.31779245433945
"PEV",1.5,"1",0.3,50,"sesonality1","0.75","0",16.6887920289695
"PEV",1.5,"1",0.3,50,"sesonality2","0.75","0",22.3838993668386
"PEV",1.5,"1",0.3,50,"sesonality1","18","0",4.51232057460361
"PEV",1.5,"1",0.3,50,"sesonality2","18","0",7.75039946177778
"PEV",1.5,"1",0.3,50,"sesonality1","0.75","1",21.8045531084721
"PEV",1.5,"1",0.3,50,"sesonality2","0.75","1",28.6869607793479
"PEV",1.5,"1",0.3,50,"sesonality1","18","1",5.62943491519654
"PEV",1.5,"1",0.3,50,"sesonality2","18","1",9.344311289026
"PEV",1.5,"1",0.3,50,"sesonality1","0.75","0",19.0441596754864
"PEV",1.5,"1",0.3,50,"sesonality2","0.75","0",25.616457361962
"PEV",1.5,"1",0.3,50,"sesonality1","18","0",5.09381994093188
"PEV",1.5,"1",0.3,50,"sesonality2","18","0",8.78315021087478
"PEV",1.5,"1",0.3,50,"sesonality1","0.75","1",24.2446720916257
"PEV",1.5,"1",0.3,50,"sesonality2","0.75","1",31.839554947745
"PEV",1.5,"1",0.3,50,"sesonality1","18","1",6.18137649430321
"PEV",1.5,"1",0.3,50,"sesonality2","18","1",10.3579200814928
"PEV",1,"0",0.1,150,"sesonality1","0.75","0",26.0831747323735
"PEV",1,"0",0.1,150,"sesonality2","0.75","0",36.6539516136006
"PEV",1,"0",0.1,150,"sesonality1","18","0",4.69124670340014
"PEV",1,"0",0.1,150,"sesonality2","18","0",8.31401183513871
"PEV",1,"0",0.1,150,"sesonality1","0.75","1",30.2127625435229
"PEV",1,"0",0.1,150,"sesonality2","0.75","1",42.8754523849866
"PEV",1,"0",0.1,150,"sesonality1","18","1",5.29203200613336
"PEV",1,"0",0.1,150,"sesonality2","18","1",9.1539876636727
"PEV",1,"0",0.1,150,"sesonality1","0.75","0",30.2767924475599
"PEV",1,"0",0.1,150,"sesonality2","0.75","0",42.4964536553299
"PEV",1,"0",0.1,150,"sesonality1","18","0",5.39944222122057
"PEV",1,"0",0.1,150,"sesonality2","18","0",9.51699138318875
"PEV",1,"0",0.1,150,"sesonality1","0.75","1",34.3970123389436
"PEV",1,"0",0.1,150,"sesonality2","0.75","1",48.8667022926632
"PEV",1,"0",0.1,150,"sesonality1","18","1",5.88056793317703
"PEV",1,"0",0.1,150,"sesonality2","18","1",10.3248566172493
"PEV",1.5,"0",0.1,150,"sesonality1","0.75","0",31.1573327800565
"PEV",1.5,"0",0.1,150,"sesonality2","0.75","0",42.7109012118222
"PEV",1.5,"0",0.1,150,"sesonality1","18","0",5.55544472683637
"PEV",1.5,"0",0.1,150,"sesonality2","18","0",9.49925597812915
"PEV",1.5,"0",0.1,150,"sesonality1","0.75","1",35.4319432633219
"PEV",1.5,"0",0.1,150,"sesonality2","0.75","1",48.8775638769773
"PEV",1.5,"0",0.1,150,"sesonality1","18","1",6.14768498554616
"PEV",1.5,"0",0.1,150,"sesonality2","18","1",10.4767882263825
"PEV",1.5,"0",0.1,150,"sesonality1","0.75","0",36.3537335706134
"PEV",1.5,"0",0.1,150,"sesonality2","0.75","0",50.0203267855133
"PEV",1.5,"0",0.1,150,"sesonality1","18","0",6.31989690269216
"PEV",1.5,"0",0.1,150,"sesonality2","18","0",10.9193860954428
"PEV",1.5,"0",0.1,150,"sesonality1","0.75","1",40.8039568056734
"PEV",1.5,"0",0.1,150,"sesonality2","0.75","1",56.3525062019646
"PEV",1.5,"0",0.1,150,"sesonality1","18","1",6.8743711369848
"PEV",1.5,"0",0.1,150,"sesonality2","18","1",11.9887458067306
"PEV",1,"0.25",0.1,150,"sesonality1","0.75","0",21.8914087811415
"PEV",1,"0.25",0.1,150,"sesonality2","0.75","0",30.6473376466108
"PEV",1,"0.25",0.1,150,"sesonality1","18","0",4.03127992339605
"PEV",1,"0.25",0.1,150,"sesonality2","18","0",7.14087967609149
"PEV",1,"0.25",0.1,150,"sesonality1","0.75","1",25.9458787285594
"PEV",1,"0.25",0.1,150,"sesonality2","0.75","1",36.6669707910274
"PEV",1,"0.25",0.1,150,"sesonality1","18","1",4.63322313257665
"PEV",1,"0.25",0.1,150,"sesonality2","18","1",7.87144248457914
"PEV",1,"0.25",0.1,150,"sesonality1","0.75","0",25.2928643248163
"PEV",1,"0.25",0.1,150,"sesonality2","0.75","0",35.2986714181921
"PEV",1,"0.25",0.1,150,"sesonality1","18","0",4.5399595437301
"PEV",1,"0.25",0.1,150,"sesonality2","18","0",8.15003222638927
"PEV",1,"0.25",0.1,150,"sesonality1","0.75","1",29.5212040498691
"PEV",1,"0.25",0.1,150,"sesonality2","0.75","1",41.6294114324691
"PEV",1,"0.25",0.1,150,"sesonality1","18","1",5.15428105984426
"PEV",1,"0.25",0.1,150,"sesonality2","18","1",8.91938101937026
"PEV",1.5,"0.25",0.1,150,"sesonality1","0.75","0",26.1029338419245
"PEV",1.5,"0.25",0.1,150,"sesonality2","0.75","0",35.6315277327277
"PEV",1.5,"0.25",0.1,150,"sesonality1","18","0",4.71433131184156
"PEV",1.5,"0.25",0.1,150,"sesonality2","18","0",8.22403709727694
"PEV",1.5,"0.25",0.1,150,"sesonality1","0.75","1",30.2276045761598
"PEV",1.5,"0.25",0.1,150,"sesonality2","0.75","1",41.7358549587477
"PEV",1.5,"0.25",0.1,150,"sesonality1","18","1",5.31798508296993
"PEV",1.5,"0.25",0.1,150,"sesonality2","18","1",9.06049128882162
"PEV",1.5,"0.25",0.1,150,"sesonality1","0.75","0",30.1574444994174
"PEV",1.5,"0.25",0.1,150,"sesonality2","0.75","0",41.2337872962464
"PEV",1.5,"0.25",0.1,150,"sesonality1","18","0",5.38259901612256
"PEV",1.5,"0.25",0.1,150,"sesonality2","18","0",9.29980058569829
"PEV",1.5,"0.25",0.1,150,"sesonality1","0.75","1",34.4728270461949
"PEV",1.5,"0.25",0.1,150,"sesonality2","0.75","1",47.4377522602957
"PEV",1.5,"0.25",0.1,150,"sesonality1","18","1",5.96202066663488
"PEV",1.5,"0.25",0.1,150,"sesonality2","18","1",10.1595065469101
"PEV",1,"0.5",0.1,150,"sesonality1","0.75","0",17.9719512438405
"PEV",1,"0.5",0.1,150,"sesonality2","0.75","0",25.0933089987501
"PEV",1,"0.5",0.1,150,"sesonality1","18","0",3.30712054292789
"PEV",1,"0.5",0.1,150,"sesonality2","18","0",6.06507595944262
"PEV",1,"0.5",0.1,150,"sesonality1","0.75","1",22.0536559536608
"PEV",1,"0.5",0.1,150,"sesonality2","0.75","1",30.8618052900492
"PEV",1,"0.5",0.1,150,"sesonality1","18","1",3.99198249564805
"PEV",1,"0.5",0.1,150,"sesonality2","18","1",6.84860945785061
"PEV",1,"0.5",0.1,150,"sesonality1","0.75","0",20.7379744007146
"PEV",1,"0.5",0.1,150,"sesonality2","0.75","0",28.7093900287164
"PEV",1,"0.5",0.1,150,"sesonality1","18","0",3.77630245529476
"PEV",1,"0.5",0.1,150,"sesonality2","18","0",6.78919957089013
"PEV",1,"0.5",0.1,150,"sesonality1","0.75","1",24.6730741459813
"PEV",1,"0.5",0.1,150,"sesonality2","0.75","1",34.6477355670639
"PEV",1,"0.5",0.1,150,"sesonality1","18","1",4.41082522798805
"PEV",1,"0.5",0.1,150,"sesonality2","18","1",7.53598095444219
"PEV",1.5,"0.5",0.1,150,"sesonality1","0.75","0",21.4392301124345
"PEV",1.5,"0.5",0.1,150,"sesonality2","0.75","0",29.1636212660504
"PEV",1.5,"0.5",0.1,150,"sesonality1","18","0",3.89521267470179
"PEV",1.5,"0.5",0.1,150,"sesonality2","18","0",6.94968335813451
"PEV",1.5,"0.5",0.1,150,"sesonality1","0.75","1",25.3401633425862
"PEV",1.5,"0.5",0.1,150,"sesonality2","0.75","1",35.203851100066
"PEV",1.5,"0.5",0.1,150,"sesonality1","18","1",4.56095379553782
"PEV",1.5,"0.5",0.1,150,"sesonality2","18","1",7.71215236446254
"PEV",1.5,"0.5",0.1,150,"sesonality1","0.75","0",24.6325289667718
"PEV",1.5,"0.5",0.1,150,"sesonality2","0.75","0",33.314304002214
"PEV",1.5,"0.5",0.1,150,"sesonality1","18","0",4.38473998771185
"PEV",1.5,"0.5",0.1,150,"sesonality2","18","0",7.73220403502141
"PEV",1.5,"0.5",0.1,150,"sesonality1","0.75","1",28.6246650514257
"PEV",1.5,"0.5",0.1,150,"sesonality2","0.75","1",39.5854332487573
"PEV",1.5,"0.5",0.1,150,"sesonality1","18","1",5.06763771101896
"PEV",1.5,"0.5",0.1,150,"sesonality2","18","1",8.54929120225041
"PEV",1,"0.75",0.1,150,"sesonality1","0.75","0",14.5648886636853
"PEV",1,"0.75",0.1,150,"sesonality2","0.75","0",20.3926113977539
"PEV",1,"0.75",0.1,150,"sesonality1","18","0",2.67510891942361
"PEV",1,"0.75",0.1,150,"sesonality2","18","0",4.84345396188215
"PEV",1,"0.75",0.1,150,"sesonality1","0.75","1",18.5256646823805
"PEV",1,"0.75",0.1,150,"sesonality2","0.75","1",25.7546661568941
"PEV",1,"0.75",0.1,150,"sesonality1","18","1",3.30722054525416
"PEV",1,"0.75",0.1,150,"sesonality2","18","1",5.6634563358945
"PEV",1,"0.75",0.1,150,"sesonality1","0.75","0",16.7114203749737
"PEV",1,"0.75",0.1,150,"sesonality2","0.75","0",23.0451518034772
"PEV",1,"0.75",0.1,150,"sesonality1","18","0",3.11316802649159
"PEV",1,"0.75",0.1,150,"sesonality2","18","0",5.41444255076142
"PEV",1,"0.75",0.1,150,"sesonality1","0.75","1",20.487219806492
"PEV",1,"0.75",0.1,150,"sesonality2","0.75","1",28.7867992075354
"PEV",1,"0.75",0.1,150,"sesonality1","18","1",3.70490153801974
"PEV",1,"0.75",0.1,150,"sesonality2","18","1",6.27161562601451
"PEV",1.5,"0.75",0.1,150,"sesonality1","0.75","0",17.3319767789812
"PEV",1.5,"0.75",0.1,150,"sesonality2","0.75","0",23.5431749573999
"PEV",1.5,"0.75",0.1,150,"sesonality1","18","0",3.18419750722183
"PEV",1.5,"0.75",0.1,150,"sesonality2","18","0",5.54378011748475
"PEV",1.5,"0.75",0.1,150,"sesonality1","0.75","1",21.1242238018064
"PEV",1.5,"0.75",0.1,150,"sesonality2","0.75","1",29.1908518994818
"PEV",1.5,"0.75",0.1,150,"sesonality1","18","1",3.79394055547612
"PEV",1.5,"0.75",0.1,150,"sesonality2","18","1",6.32615517801086
"PEV",1.5,"0.75",0.1,150,"sesonality1","0.75","0",19.6204779137457
"PEV",1.5,"0.75",0.1,150,"sesonality2","0.75","0",26.7728863112458
"PEV",1.5,"0.75",0.1,150,"sesonality1","18","0",3.61986075924091
"PEV",1.5,"0.75",0.1,150,"sesonality2","18","0",6.29471662528434
"PEV",1.5,"0.75",0.1,150,"sesonality1","0.75","1",23.5238194567011
"PEV",1.5,"0.75",0.1,150,"sesonality2","0.75","1",32.373744395398
"PEV",1.5,"0.75",0.1,150,"sesonality1","18","1",4.26349160717465
"PEV",1.5,"0.75",0.1,150,"sesonality2","18","1",7.13862136132415
"PEV",1,"1",0.1,150,"sesonality1","0.75","0",11.706762417714
"PEV",1,"1",0.1,150,"sesonality2","0.75","0",15.5468381694644
"PEV",1,"1",0.1,150,"sesonality1","18","0",2.11381400192306
"PEV",1,"1",0.1,150,"sesonality2","18","0",3.59105027729939
"PEV",1,"1",0.1,150,"sesonality1","0.75","1",14.8420326364264
"PEV",1,"1",0.1,150,"sesonality2","0.75","1",20.7676934439762
"PEV",1,"1",0.1,150,"sesonality1","18","1",2.69832143484601
"PEV",1,"1",0.1,150,"sesonality2","18","1",4.57093388161472
"PEV",1,"1",0.1,150,"sesonality1","0.75","0",13.1069123173779
"PEV",1,"1",0.1,150,"sesonality2","0.75","0",17.6178016132174
"PEV",1,"1",0.1,150,"sesonality1","18","0",2.32923715288828
"PEV",1,"1",0.1,150,"sesonality2","18","0",4.16506244565504
"PEV",1,"1",0.1,150,"sesonality1","0.75","1",16.2929416106414
"PEV",1,"1",0.1,150,"sesonality2","0.75","1",23.1646174566626
"PEV",1,"1",0.1,150,"sesonality1","18","1",2.98140961142273
"PEV",1,"1",0.1,150,"sesonality2","18","1",5.04880424196515
"PEV",1.5,"1",0.1,150,"sesonality1","0.75","0",13.5036365304746
"PEV",1.5,"1",0.1,150,"sesonality2","0.75","0",17.9000999087411
"PEV",1.5,"1",0.1,150,"sesonality1","18","0",2.43898546503537
"PEV",1.5,"1",0.1,150,"sesonality2","18","0",4.16944254579119
"PEV",1.5,"1",0.1,150,"sesonality1","0.75","1",16.7378014537167
"PEV",1.5,"1",0.1,150,"sesonality2","0.75","1",23.3579528174827
"PEV",1.5,"1",0.1,150,"sesonality1","18","1",3.08881542171777
"PEV",1.5,"1",0.1,150,"sesonality2","18","1",5.11546369440542
"PEV",1.5,"1",0.1,150,"sesonality1","0.75","0",15.229819710915
"PEV",1.5,"1",0.1,150,"sesonality2","0.75","0",20.4987587256831
"PEV",1.5,"1",0.1,150,"sesonality1","18","0",2.84711139482896
"PEV",1.5,"1",0.1,150,"sesonality2","18","0",4.8061740518515
"PEV",1.5,"1",0.1,150,"sesonality1","0.75","1",18.6977520337596
"PEV",1.5,"1",0.1,150,"sesonality2","0.75","1",26.0359734109573
"PEV",1.5,"1",0.1,150,"sesonality1","18","1",3.45575200038341
"PEV",1.5,"1",0.1,150,"sesonality2","18","1",5.72362298452544
"PEV",1,"0",0.3,150,"sesonality1","0.75","0",26.7328236357444
"PEV",1,"0",0.3,150,"sesonality2","0.75","0",37.962490586206
"PEV",1,"0",0.3,150,"sesonality1","18","0",5.91520916209211
"PEV",1,"0",0.3,150,"sesonality2","18","0",10.25824876952
"PEV",1,"0",0.3,150,"sesonality1","0.75","1",31.1262521466698
"PEV",1,"0",0.3,150,"sesonality2","0.75","1",44.0059080348461
"PEV",1,"0",0.3,150,"sesonality1","18","1",6.83610477726481
"PEV",1,"0",0.3,150,"sesonality2","18","1",11.3044923640756
"PEV",1,"0",0.3,150,"sesonality1","0.75","0",31.3836033026017
"PEV",1,"0",0.3,150,"sesonality2","0.75","0",44.800291515679
"PEV",1,"0",0.3,150,"sesonality1","18","0",6.68893967397977
"PEV",1,"0",0.3,150,"sesonality2","18","0",11.7782170837824
"PEV",1,"0",0.3,150,"sesonality1","0.75","1",35.6840846523789
"PEV",1,"0",0.3,150,"sesonality2","0.75","1",50.4567334100999
"PEV",1,"0",0.3,150,"sesonality1","18","1",7.55871938898509
"PEV",1,"0",0.3,150,"sesonality2","18","1",12.6050522372629
"PEV",1.5,"0",0.3,150,"sesonality1","0.75","0",32.2586261182009
"PEV",1.5,"0",0.3,150,"sesonality2","0.75","0",44.6126998651707
"PEV",1.5,"0",0.3,150,"sesonality1","18","0",6.89527449978129
"PEV",1.5,"0",0.3,150,"sesonality2","18","0",11.9434485831764
"PEV",1.5,"0",0.3,150,"sesonality1","0.75","1",36.6269431788971
"PEV",1.5,"0",0.3,150,"sesonality2","0.75","1",50.6463438948273
"PEV",1.5,"0",0.3,150,"sesonality1","18","1",7.73965111321217
"PEV",1.5,"0",0.3,150,"sesonality2","18","1",12.7741088043201
"PEV",1.5,"0",0.3,150,"sesonality1","0.75","0",37.7564665310947
"PEV",1.5,"0",0.3,150,"sesonality2","0.75","0",52.0124703929388
"PEV",1.5,"0",0.3,150,"sesonality1","18","0",7.8842585218957
"PEV",1.5,"0",0.3,150,"sesonality2","18","0",13.5898142221723
"PEV",1.5,"0",0.3,150,"sesonality1","0.75","1",42.3347576171868
"PEV",1.5,"0",0.3,150,"sesonality2","0.75","1",57.9329202049096
"PEV",1.5,"0",0.3,150,"sesonality1","18","1",8.76369501140107
"PEV",1.5,"0",0.3,150,"sesonality2","18","1",14.3146722451277
"PEV",1,"0.25",0.3,150,"sesonality1","0.75","0",22.7969121580075
"PEV",1,"0.25",0.3,150,"sesonality2","0.75","0",31.8232062094848
"PEV",1,"0.25",0.3,150,"sesonality1","18","0",5.1444170352098
"PEV",1,"0.25",0.3,150,"sesonality2","18","0",8.79334999615183
"PEV",1,"0.25",0.3,150,"sesonality1","0.75","1",26.6801768744482
"PEV",1,"0.25",0.3,150,"sesonality2","0.75","1",37.4912010155964
"PEV",1,"0.25",0.3,150,"sesonality1","18","1",5.96926385258516
"PEV",1,"0.25",0.3,150,"sesonality2","18","1",9.89528222716823
"PEV",1,"0.25",0.3,150,"sesonality1","0.75","0",26.1889328033961
"PEV",1,"0.25",0.3,150,"sesonality2","0.75","0",36.9825408136824
"PEV",1,"0.25",0.3,150,"sesonality1","18","0",5.71179880363714
"PEV",1,"0.25",0.3,150,"sesonality2","18","0",9.94186870835102
"PEV",1,"0.25",0.3,150,"sesonality1","0.75","1",30.3093067698808
"PEV",1,"0.25",0.3,150,"sesonality2","0.75","1",42.9337543282867
"PEV",1,"0.25",0.3,150,"sesonality1","18","1",6.6577683851476
"PEV",1,"0.25",0.3,150,"sesonality2","18","1",11.0669212650453
"PEV",1.5,"0.25",0.3,150,"sesonality1","0.75","0",27.0770438911999
"PEV",1.5,"0.25",0.3,150,"sesonality2","0.75","0",37.1808368492232
"PEV",1.5,"0.25",0.3,150,"sesonality1","18","0",5.97262039691532
"PEV",1.5,"0.25",0.3,150,"sesonality2","18","0",10.0839757430414
"PEV",1.5,"0.25",0.3,150,"sesonality1","0.75","1",31.0059268586158
"PEV",1.5,"0.25",0.3,150,"sesonality2","0.75","1",42.8719071315516
"PEV",1.5,"0.25",0.3,150,"sesonality1","18","1",6.8954266540607
"PEV",1.5,"0.25",0.3,150,"sesonality2","18","1",11.1690849458571
"PEV",1.5,"0.25",0.3,150,"sesonality1","0.75","0",31.4484255599716
"PEV",1.5,"0.25",0.3,150,"sesonality2","0.75","0",43.3434827675562
"PEV",1.5,"0.25",0.3,150,"sesonality1","18","0",6.71447196870944
"PEV",1.5,"0.25",0.3,150,"sesonality2","18","0",11.4828543071839
"PEV",1.5,"0.25",0.3,150,"sesonality1","0.75","1",35.6162852640638
"PEV",1.5,"0.25",0.3,150,"sesonality2","0.75","1",49.0908055190486
"PEV",1.5,"0.25",0.3,150,"sesonality1","18","1",7.63027640286969
"PEV",1.5,"0.25",0.3,150,"sesonality2","18","1",12.4554554189319
"PEV",1,"0.5",0.3,150,"sesonality1","0.75","0",18.7530096828443
"PEV",1,"0.5",0.3,150,"sesonality2","0.75","0",25.9358083075891
"PEV",1,"0.5",0.3,150,"sesonality1","18","0",4.30067301032279
"PEV",1,"0.5",0.3,150,"sesonality2","18","0",7.3978052070634
"PEV",1,"0.5",0.3,150,"sesonality1","0.75","1",22.5324934156362
"PEV",1,"0.5",0.3,150,"sesonality2","0.75","1",31.830148067072
"PEV",1,"0.5",0.3,150,"sesonality1","18","1",5.22254972841699
"PEV",1,"0.5",0.3,150,"sesonality2","18","1",8.48688291312403
"PEV",1,"0.5",0.3,150,"sesonality1","0.75","0",21.5333725973914
"PEV",1,"0.5",0.3,150,"sesonality2","0.75","0",30.1357605302477
"PEV",1,"0.5",0.3,150,"sesonality1","18","0",4.8729174537564
"PEV",1,"0.5",0.3,150,"sesonality2","18","0",8.4356872022557
"PEV",1,"0.5",0.3,150,"sesonality1","0.75","1",25.3126408606795
"PEV",1,"0.5",0.3,150,"sesonality2","0.75","1",35.9718758010638
"PEV",1,"0.5",0.3,150,"sesonality1","18","1",5.78833212835808
"PEV",1,"0.5",0.3,150,"sesonality2","18","1",9.51662794987484
"PEV",1.5,"0.5",0.3,150,"sesonality1","0.75","0",21.9567125865398
"PEV",1.5,"0.5",0.3,150,"sesonality2","0.75","0",30.4187805440947
"PEV",1.5,"0.5",0.3,150,"sesonality1","18","0",5.02776121282599
"PEV",1.5,"0.5",0.3,150,"sesonality2","18","0",8.52234289487417
"PEV",1.5,"0.5",0.3,150,"sesonality1","0.75","1",25.9004839088207
"PEV",1.5,"0.5",0.3,150,"sesonality2","0.75","1",36.0268058771115
"PEV",1.5,"0.5",0.3,150,"sesonality1","18","1",5.86396752127279
"PEV",1.5,"0.5",0.3,150,"sesonality2","18","1",9.6427109051618
"PEV",1.5,"0.5",0.3,150,"sesonality1","0.75","0",25.6591570790393
"PEV",1.5,"0.5",0.3,150,"sesonality2","0.75","0",35.0472511721694
"PEV",1.5,"0.5",0.3,150,"sesonality1","18","0",5.63187779880807
"PEV",1.5,"0.5",0.3,150,"sesonality2","18","0",9.57035680720713
"PEV",1.5,"0.5",0.3,150,"sesonality1","0.75","1",29.4282872458921
"PEV",1.5,"0.5",0.3,150,"sesonality2","0.75","1",40.6531389486792
"PEV",1.5,"0.5",0.3,150,"sesonality1","18","1",6.52688949446658
"PEV",1.5,"0.5",0.3,150,"sesonality2","18","1",10.5938061241448
"PEV",1,"0.75",0.3,150,"sesonality1","0.75","0",14.9805159206416
"PEV",1,"0.75",0.3,150,"sesonality2","0.75","0",20.9065694908396
"PEV",1,"0.75",0.3,150,"sesonality1","18","0",3.57617758286675
"PEV",1,"0.75",0.3,150,"sesonality2","18","0",6.01960625455725
"PEV",1,"0.75",0.3,150,"sesonality1","0.75","1",18.7696273641308
"PEV",1,"0.75",0.3,150,"sesonality2","0.75","1",26.4925722330501
"PEV",1,"0.75",0.3,150,"sesonality1","18","1",4.41503068053324
"PEV",1,"0.75",0.3,150,"sesonality2","18","1",7.20335032007176
"PEV",1,"0.75",0.3,150,"sesonality1","0.75","0",17.0788805956327
"PEV",1,"0.75",0.3,150,"sesonality2","0.75","0",23.9683208084997
"PEV",1,"0.75",0.3,150,"sesonality1","18","0",3.94581861012945
"PEV",1,"0.75",0.3,150,"sesonality2","18","0",6.87439742686088
"PEV",1,"0.75",0.3,150,"sesonality1","0.75","1",20.8285681290723
"PEV",1,"0.75",0.3,150,"sesonality2","0.75","1",29.7147298050594
"PEV",1,"0.75",0.3,150,"sesonality1","18","1",4.83695752924394
"PEV",1,"0.75",0.3,150,"sesonality2","18","1",7.89254975411799
"PEV",1.5,"0.75",0.3,150,"sesonality1","0.75","0",17.598577593392
"PEV",1.5,"0.75",0.3,150,"sesonality2","0.75","0",24.2947666767892
"PEV",1.5,"0.75",0.3,150,"sesonality1","18","0",4.14992166115394
"PEV",1.5,"0.75",0.3,150,"sesonality2","18","0",6.92578789597345
"PEV",1.5,"0.75",0.3,150,"sesonality1","0.75","1",21.4171562254364
"PEV",1.5,"0.75",0.3,150,"sesonality2","0.75","1",29.9291605463715
"PEV",1.5,"0.75",0.3,150,"sesonality1","18","1",4.98711602988371
"PEV",1.5,"0.75",0.3,150,"sesonality2","18","1",8.07457948699196
"PEV",1.5,"0.75",0.3,150,"sesonality1","0.75","0",20.3885688885596
"PEV",1.5,"0.75",0.3,150,"sesonality2","0.75","0",27.8043210676338
"PEV",1.5,"0.75",0.3,150,"sesonality1","18","0",4.67253372447039
"PEV",1.5,"0.75",0.3,150,"sesonality2","18","0",7.92722941934218
"PEV",1.5,"0.75",0.3,150,"sesonality1","0.75","1",24.0661751831887
"PEV",1.5,"0.75",0.3,150,"sesonality2","0.75","1",33.4715401172654
"PEV",1.5,"0.75",0.3,150,"sesonality1","18","1",5.50358711973778
"PEV",1.5,"0.75",0.3,150,"sesonality2","18","1",8.90364586500567
"PEV",1,"1",0.3,150,"sesonality1","0.75","0",11.8329870254938
"PEV",1,"1",0.3,150,"sesonality2","0.75","0",16.1539209253722
"PEV",1,"1",0.3,150,"sesonality1","18","0",3.01539737981548
"PEV",1,"1",0.3,150,"sesonality2","18","0",4.73404664767874
"PEV",1,"1",0.3,150,"sesonality1","0.75","1",15.2429415993951
"PEV",1,"1",0.3,150,"sesonality2","0.75","1",21.7775372609017
"PEV",1,"1",0.3,150,"sesonality1","18","1",3.69612368611353
"PEV",1,"1",0.3,150,"sesonality2","18","1",5.92346642990585
"PEV",1,"1",0.3,150,"sesonality1","0.75","0",13.1623393459018
"PEV",1,"1",0.3,150,"sesonality2","0.75","0",18.2843603815235
