"L","M","U","G","Vaccine_type","Range"
0.0190210517145537,0.0371389121631412,0.0572289567090147,"initialEfficacy","AIV",0.517241379310345
0.019998426234445,0.0394468902814302,0.059794220914643,"initialEfficacy","AIV",0.53448275862069
0.0205796219812137,0.0405358412403506,0.0615223415923259,"initialEfficacy","AIV",0.551724137931034
0.0217783606028839,0.0417636696957335,0.0637129596776884,"initialEfficacy","AIV",0.568965517241379
0.0222732288998692,0.0427717421335723,0.0657579899494749,"initialEfficacy","AIV",0.586206896551724
0.0226284443684918,0.044158996948738,0.0676245102167202,"initialEfficacy","AIV",0.603448275862069
0.0241758193718237,0.0458943195740124,0.070112333149674,"initialEfficacy","AIV",0.620689655172414
0.0248076679800651,0.0468936100991482,0.0712827673565746,"initialEfficacy","AIV",0.637931034482759
0.02544376150575,0.0482404004861805,0.0737214046003352,"initialEfficacy","AIV",0.655172413793103
0.0257391159403187,0.049813867612875,0.0749273172065932,"initialEfficacy","AIV",0.672413793103448
0.0265802556209734,0.051902018748827,0.0780334706770383,"initialEfficacy","AIV",0.689655172413793
0.0279456541038158,0.0524045515627567,0.0796189320373412,"initialEfficacy","AIV",0.706896551724138
0.0287569121029478,0.0541491068876553,0.0809177613823271,"initialEfficacy","AIV",0.724137931034483
0.0290709893754427,0.0555011174426323,0.0829116846089193,"initialEfficacy","AIV",0.741379310344828
0.0307437155659853,0.0567261314678881,0.0847226315367865,"initialEfficacy","AIV",0.758620689655172
0.0310202529971076,0.058088370245384,0.087073686625375,"initialEfficacy","AIV",0.775862068965517
0.0324256485694222,0.060757302808723,0.0890776057317653,"initialEfficacy","AIV",0.793103448275862
0.0336924700448471,0.0625825750754906,0.0915782668869022,"initialEfficacy","AIV",0.810344827586207
0.0342902996761578,0.0632293739186975,0.0931459369636096,"initialEfficacy","AIV",0.827586206896552
0.0358719862421233,0.0661155242508872,0.0974778226087631,"initialEfficacy","AIV",0.844827586206897
0.0364588267064032,0.0667688855318831,0.0983590871554821,"initialEfficacy","AIV",0.862068965517241
0.0381894524026571,0.0686449668775746,0.100218010381047,"initialEfficacy","AIV",0.879310344827586
0.0399442624495528,0.0703162863045332,0.10263905638322,"initialEfficacy","AIV",0.896551724137931
0.0409253490462918,0.0717081936867646,0.104207685978353,"initialEfficacy","AIV",0.913793103448276
0.0420260783476554,0.0744185991206604,0.106403374298872,"initialEfficacy","AIV",0.931034482758621
0.0432465207894954,0.0760865350493273,0.108400849311365,"initialEfficacy","AIV",0.948275862068966
0.0443376691795207,0.0785158295156226,0.112418647055513,"initialEfficacy","AIV",0.96551724137931
0.046479983967575,0.0794439390869977,0.112683115736764,"initialEfficacy","AIV",0.982758620689655
NA,NA,NA,"initialEfficacy","AIV",1
0.000824700759520396,0.00327086286483834,0.00728782126490757,"Degree_resistance","AIV",0
0.00423145032565674,0.00718042352221936,0.0122350050129565,"Degree_resistance","AIV",0.0344827586206897
0.00756002398527907,0.0112336096359791,0.0172135567955507,"Degree_resistance","AIV",0.0689655172413793
0.0109691806038256,0.0156707387537925,0.0226005390873141,"Degree_resistance","AIV",0.103448275862069
0.0143709402980228,0.0200833747889343,0.0282930879793196,"Degree_resistance","AIV",0.137931034482759
0.017819305609885,0.0242281446053042,0.0331893659464296,"Degree_resistance","AIV",0.172413793103448
0.0209988925561187,0.028583275702963,0.038664020893051,"Degree_resistance","AIV",0.206896551724138
0.0243352052621237,0.0327863685318661,0.0439628835846194,"Degree_resistance","AIV",0.241379310344828
0.027472688478148,0.0367663109734475,0.0489858015519523,"Degree_resistance","AIV",0.275862068965517
0.0308621801397366,0.0414010166981037,0.0549514774889969,"Degree_resistance","AIV",0.310344827586207
0.0336607069148091,0.045090931020679,0.0595049131881363,"Degree_resistance","AIV",0.344827586206897
0.0366254008278285,0.0490644132284618,0.0647021487422786,"Degree_resistance","AIV",0.379310344827586
0.0397026037043606,0.052727144779182,0.0689734919048262,"Degree_resistance","AIV",0.413793103448276
0.0422299340455923,0.0562596494741937,0.0731041210533144,"Degree_resistance","AIV",0.448275862068966
0.0445254259626602,0.0594687146696097,0.0770547971036306,"Degree_resistance","AIV",0.482758620689655
0.0472259036960502,0.0629663287418407,0.081537652843626,"Degree_resistance","AIV",0.517241379310345
0.0497294230655992,0.0657150608101929,0.0850681120170081,"Degree_resistance","AIV",0.551724137931034
0.0526521849929885,0.0697785838957258,0.0889965231537899,"Degree_resistance","AIV",0.586206896551724
0.0551027053774891,0.0722346819294685,0.0924337059698238,"Degree_resistance","AIV",0.620689655172414
0.0567479575433627,0.0744504629396406,0.0957278882244511,"Degree_resistance","AIV",0.655172413793103
0.0597177649110248,0.078461021873139,0.099954507085575,"Degree_resistance","AIV",0.689655172413793
0.0612786496924283,0.0803937192821149,0.102631235589133,"Degree_resistance","AIV",0.724137931034483
0.0644348912588061,0.0839283204837397,0.105700872738863,"Degree_resistance","AIV",0.758620689655172
0.0666833725971594,0.086357092383388,0.109140295534966,"Degree_resistance","AIV",0.793103448275862
0.0688251204823971,0.0890990111262815,0.111884587570377,"Degree_resistance","AIV",0.827586206896552
0.0715298131112612,0.092036666024129,0.114685246029919,"Degree_resistance","AIV",0.862068965517241
0.0733788921917284,0.0940571347406319,0.117637247165147,"Degree_resistance","AIV",0.896551724137931
0.0757492430238174,0.0960836287847908,0.119919751154236,"Degree_resistance","AIV",0.931034482758621
0.0770051312565806,0.0982422963246853,0.122456070731426,"Degree_resistance","AIV",0.96551724137931
NA,NA,NA,"Degree_resistance","AIV",1
0.0353708798949452,0.0648667762708608,0.09673532310558,"Access","AIV",10
0.035625605778842,0.0652819915609741,0.0970179571509273,"Access","AIV",12.4137931034483
0.0339193951712145,0.0632318292558601,0.0946871983501167,"Access","AIV",14.8275862068966
0.0342212031498892,0.0631057424183851,0.0941215812370973,"Access","AIV",17.2413793103448
0.0328643947820409,0.0616292583497042,0.0928125510084177,"Access","AIV",19.6551724137931
0.0329550230102155,0.0615997832381019,0.0929860627235488,"Access","AIV",22.0689655172414
0.0314346766102022,0.05990055113938,0.0908774796795336,"Access","AIV",24.4827586206897
0.0328175558600021,0.0601842026718384,0.090437983527018,"Access","AIV",26.8965517241379
0.0309964063656156,0.0588807756660316,0.0895295695726634,"Access","AIV",29.3103448275862
0.0305793115312729,0.058097270642609,0.088085650865931,"Access","AIV",31.7241379310345
0.0300002472090944,0.0566899040414362,0.0863047321744898,"Access","AIV",34.1379310344828
0.0289062070126114,0.0560102949487831,0.0847455781010787,"Access","AIV",36.551724137931
0.0289563673270909,0.0559870168650725,0.0856896802330832,"Access","AIV",38.9655172413793
0.0292545086825803,0.0548239062981851,0.0832197070989786,"Access","AIV",41.3793103448276
0.0280346399169425,0.0539803463402831,0.0826237765566732,"Access","AIV",43.7931034482759
0.0275326484991505,0.0528037781762707,0.0813831480728956,"Access","AIV",46.2068965517241
0.0285240220093206,0.0534742129185986,0.0817804557949119,"Access","AIV",48.6206896551724
0.0271942791448025,0.0518995233923235,0.0800153563647668,"Access","AIV",51.0344827586207
0.0268945156050713,0.0517031612945143,0.07946246568853,"Access","AIV",53.448275862069
0.0275050899315385,0.0512037995172053,0.0783451183018013,"Access","AIV",55.8620689655172
0.0270150427546356,0.0507036790391424,0.0770595018104008,"Access","AIV",58.2758620689655
0.0268915136313055,0.0507338042422883,0.0774494410721424,"Access","AIV",60.6896551724138
0.0260398899416492,0.0501897374974442,0.0764776074814345,"Access","AIV",63.1034482758621
0.0253779079394141,0.0487642752770731,0.0752726623202365,"Access","AIV",65.5172413793103
0.0261389134274079,0.0491583028897823,0.0752549032394511,"Access","AIV",67.9310344827586
0.025915950298531,0.0482140924793617,0.0741062285061261,"Access","AIV",70.3448275862069
0.0248669291764465,0.0467193029980455,0.0725046911191265,"Access","AIV",72.7586206896552
0.0248388132360929,0.0470440794823698,0.0724006636175124,"Access","AIV",75.1724137931034
0.0253100607274218,0.0469009604896296,0.0722301191707484,"Access","AIV",77.5862068965517
NA,NA,NA,"Access","AIV",80
0.0148612842269808,0.0270041504114981,0.0411100450803781,"eir","AIV",5
0.0172565800142353,0.0319167090668616,0.0479743459655949,"eir","AIV",22.0689655172414
0.0209994703976745,0.0373484610495912,0.0545763043179804,"eir","AIV",39.1379310344828
0.0226749680216262,0.040236658082465,0.0597738228120407,"eir","AIV",56.2068965517241
0.0240564842381881,0.0434585414537135,0.0646400990621015,"eir","AIV",73.2758620689655
0.0254149879294959,0.0462759109273514,0.0690520022949473,"eir","AIV",90.3448275862069
0.0266652671886708,0.0488799193478508,0.0726456085496597,"eir","AIV",107.413793103448
0.0277506723394595,0.0517041930274393,0.0752216520112005,"eir","AIV",124.48275862069
0.0290624735841059,0.0534987853683639,0.0785127066936332,"eir","AIV",141.551724137931
0.0283171658690632,0.0541430582797902,0.079496411789134,"eir","AIV",158.620689655172
0.0284439257942721,0.0552069154020271,0.082214938151513,"eir","AIV",175.689655172414
0.0271581053168705,0.0547068920734568,0.0821964881381095,"eir","AIV",192.758620689655
0.0294367528025433,0.0574624334630459,0.0852641923701735,"eir","AIV",209.827586206897
0.0304061241520032,0.0582573199008262,0.0860548933055671,"eir","AIV",226.896551724138
0.0324981494952888,0.0607220989040228,0.0891209090147351,"eir","AIV",243.965517241379
0.0332861038649176,0.0615577502640128,0.0903190364012569,"eir","AIV",261.034482758621
0.0348856773318398,0.0633232142328187,0.0918667064217389,"eir","AIV",278.103448275862
0.0346852695504821,0.0638077928041939,0.0927245569990104,"eir","AIV",295.172413793103
0.0350287336616725,0.063752615116262,0.0929635428077003,"eir","AIV",312.241379310345
0.0350819193799873,0.0645654415111745,0.0935296292060111,"eir","AIV",329.310344827586
0.0352501928039139,0.0644919854111057,0.0936797588032032,"eir","AIV",346.379310344828
0.0369030296105941,0.0663872730180234,0.0954611260030722,"eir","AIV",363.448275862069
