"Survey","nEPIVaccinations_1","nEPIVaccinations_2","nEPIVaccinations_3","nEPIVaccinations_4","nEPIVaccinations_5","nEPIVaccinations_6","nEPIVaccinations_7","nEPIVaccinations_8","nMassVaccinations_1","nMassVaccinations_2","nMassVaccinations_3","nMassVaccinations_4","nMassVaccinations_5","nMassVaccinations_6","nMassVaccinations_7","nMassVaccinations_8","Incidence"
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4817934109487
2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7822640574684
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8843200396334
2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8533564528115
2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.566031893482
2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5751664344326
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2254218919337
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4112091655055
2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4015357939064
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8223928659896
2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4634629675502
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7208546214584
2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6061309800279
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1543582597925
2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6680600712185
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1726273416938
2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5563537280159
2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2375526380976
2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4508298241268
2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6366113450582
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2558830814962
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6680600712185
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0305000774114
2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4015357939064
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0208075303443
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5127569977706
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0076787317708
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0604080874385
2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3390717404093
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7513004706465
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8843200396334
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5127569977706
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8447128038396
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0832946276513
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3183155287196
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3492800743149
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2035918872891
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6675749318801
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2249194946743
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1939559078524
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6589255302678
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8848118903855
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0391379737429
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5035917760713
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1944573463384
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2873509831243
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5873173148378
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9772108000991
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9772108000991
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1325282551479
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3584146152655
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8223928659896
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3797374287837
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8659895962348
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3705722070845
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6188264437219
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8137482582443
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2558830814962
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3893791608608
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2873509831243
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4731382566961
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6675749318801
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6893732970027
2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1325282551479
2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9685709862208
2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4421737111008
2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5432393101526
2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3884261696133
2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5122766820448
2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.936557575007
2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1624918723101
2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31781025514
2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2873509831243
2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9995355318161
2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6152655209785
2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8528655912314
2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9984828312227
2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7295021055239
2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3487738419619
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3401455333643
2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.835578262889
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0305000774114
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0086700727667
2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3492800743149
2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6990246168137
2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9462472132772
2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8843200396334
2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0918999256874
2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2863423847416
2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9152836264553
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4508298241268
2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4726281892494
2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1233937141972
2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8975073540796
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7919182535996
2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8447128038396
2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5969964390773
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6898900758631
2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0391379737429
2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3269754768392
2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2782164421737
2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2558830814962
2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8934852613327
2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2254218919337
2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9467409815761
2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9588803567005
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5350673478867
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2472518965784
2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4421737111008
2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4640037157455
2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7295021055239
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1010651473867
2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5345553628932
2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2249194946743
2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3700343685172
2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2868466683181
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3487738419619
2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6056477582363
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9990091652217
2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8228827991949
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1325282551479
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4330391701502
2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7822640574684
2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1847906861531
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3183155287196
2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5751664344326
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5350673478867
2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2375526380976
2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1015637095526
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4640037157455
2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6898900758631
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4640037157455
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1416627960985
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2873509831243
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6807555349125
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3396086202626
2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8228827991949
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9066418950302
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6898900758631
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5878618981266
2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9376064406255
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0609363388655
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6675749318801
2192,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8132276442903
2193,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1847906861531
2194,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2162873509831
2195,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0924291686019
2196,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1853228053878
2197,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,15.513237343242
2198,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4421737111008
2199,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16.039634618362
2200,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1320287342086
2201,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5248475090566
2202,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5340434096046
2203,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7198191782518
2204,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1005666160944
2205,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0696039879865
2206,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5340434096046
2207,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2553797566337
2208,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9147908474471
2209,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5528858062918
2210,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256386437529
2211,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1543582597925
2212,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8228827991949
2213,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9157764359808
2214,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6061309800279
2215,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,16.566031893482
2216,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2336130290739
2217,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0701015605648
2218,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1629923210305
2219,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9995355318161
2220,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9777055271714
2221,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
2222,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14.460442793002
2223,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
2224,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4203437064561
2225,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,17.215754272975
2226,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3269754768392
2227,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7295021055239
2228,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1325282551479
2229,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9157764359808
2230,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,15.729989162409
2231,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5041028022914
2232,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,16.782783712649
2233,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3183155287196
2234,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5746841714144
2235,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,14.800594500867
2236,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0792667822641
2237,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7518191670537
2238,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1939559078524
2239,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9863760217984
2240,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2868466683181
2241,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3396086202626
2242,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5223718841926
2243,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9244488481546
2244,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2558830814962
2245,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5127569977706
2246,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4817934109487
2247,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0701015605648
2248,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1010651473867
2249,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5746841714144
2250,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7081591577644
2251,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0391379737429
2252,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0391379737429
2253,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6675749318801
2254,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1629923210305
2255,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.698538518702
2256,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5122766820448
2257,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7081591577644
2258,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2964855240749
2259,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7081591577644
2260,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4817934109487
2261,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,15.698052450692
2262,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3574635415054
2263,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8930241198873
2264,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7779429066815
2265,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0164096848102
2266,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8838282193393
2267,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1629923210305
2268,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2960118900173
2269,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2960118900173
2270,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6680600712185
2271,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8939464313361
2272,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7700882489549
2273,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,14.243690973835
2274,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6990246168137
2275,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3584146152655
2276,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0696039879865
2277,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1716877728582
2278,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3482676409574
2279,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2955382852897
2280,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0478372604267
2281,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1010651473867
2282,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15.388902650483
2283,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7081591577644
2284,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3985137018114
2285,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
2286,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8010527945502
2287,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0888682458585
2288,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3675491562161
2289,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4599950458261
2290,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0701015605648
2291,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4599950458261
2292,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,15.388902650483
2293,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,13.934045517882
2294,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9467409815761
2295,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8848118903855
2296,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8629818857408
2297,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5442018888373
2298,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0269391546679
2299,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7696309140451
2300,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1499210452983
2301,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,15.698538518702
2302,0,0,41,0,40,0,0,0,0,0,0,0,0,0,0,0,16.0705991639573
2303,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,14.0579037002632
2304,0,0,45,0,43,0,0,0,0,0,0,0,0,0,0,0,15.1106982505032
2305,0,0,45,0,38,0,0,0,0,0,0,0,0,0,0,0,14.1817618826444
2306,0,0,41,0,38,0,0,0,0,0,0,0,0,0,0,0,14.4914073385973
2307,0,0,41,0,42,0,0,0,0,0,0,0,0,0,0,0,14.8320173401455
2308,0,0,46,0,41,0,0,0,0,0,0,0,0,0,0,0,15.7914292791677
2309,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,16.0701015605648
2310,0,0,46,0,42,0,0,0,0,0,0,0,0,0,0,0,15.110230369086
2311,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,15.1411939559079
2312,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,14.3671042853604
2313,0,0,48,0,39,0,0,0,0,0,0,0,0,0,0,0,15.0792667822641
2314,0,0,46,0,35,0,0,0,0,0,0,0,0,0,0,0,14.2432499380728
2315,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,14.8939464313361
2316,0,0,44,0,42,0,0,0,0,0,0,0,0,0,0,0,15.2655209784796
2317,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,15.5751664344326
2318,0,0,37,0,38,0,0,0,0,0,0,0,0,0,0,0,15.3584146152655
2319,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,15.4822727976467
2320,0,0,43,0,38,0,0,0,0,0,0,0,0,0,0,0,14.0579037002632
2321,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,14.7696309140451
2322,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,14.0265048303195
2323,0,0,39,0,41,0,0,0,0,0,0,0,0,0,0,0,14.7391237033597
2324,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,14.1198327914538
2325,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,14.7081591577644
2326,0,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,15.2035918872891
2327,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,14.243690973835
2328,0,0,46,0,42,0,0,0,0,0,0,0,0,0,0,0,13.9650100634773
2329,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,14.3051771117166
2330,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,14.9244488481546
2331,0,0,43,0,38,0,0,0,0,0,0,0,0,0,0,0,13.3143423334159
2332,0,0,47,0,42,0,0,0,0,0,0,0,0,0,0,0,14.0884320039633
2333,0,0,47,0,40,0,0,0,0,0,0,0,0,0,0,0,15.513237343242
2334,0,0,44,0,34,0,0,0,0,0,0,0,0,0,0,0,14.3985137018114
2335,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,14.3675491562161
2336,0,0,42,0,38,0,0,0,0,0,0,0,0,0,0,0,14.2127264282397
2337,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,13.5624709707385
2338,0,0,46,0,38,0,0,0,0,0,0,0,0,0,0,0,13.9030809722867
2339,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,14.7696309140451
2340,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,13.5310874411692
2341,0,0,43,0,37,0,0,0,0,0,0,0,0,0,0,0,13.8097597225663
2342,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,13.1904879861283
2343,0,0,40,0,35,0,0,0,0,0,0,0,0,0,0,0,15.6056477582363
2344,0,0,42,0,38,0,0,0,0,0,0,0,0,0,0,0,14.1503591776071
2345,0,0,43,0,34,0,0,0,0,0,0,0,0,0,0,0,14.2118463015141
2346,0,0,45,0,36,0,0,0,0,0,0,0,0,0,0,0,14.954949376103
2347,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,13.4068179707094
2348,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,13.499705855033
2349,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,13.6549417884568
2350,0,0,47,0,42,0,0,0,0,0,0,0,0,0,0,0,14.6771946121691
2351,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,14.0269391546679
2352,0,0,46,0,34,0,0,0,0,0,0,0,0,0,0,0,13.902650483032
